Corrida,Objetivo1,Objetivo2
corrida_2,102004.19748700004,114579.52717800003
corrida_2,97542.76105400003,124896.88651699996
corrida_2,116439.92211900004,102680.83988000001
corrida_2,101413.71499000004,117275.29373199998
corrida_2,113679.57754000006,104740.52320100003
corrida_2,119957.98691000002,100254.56506300002
corrida_2,111103.74899300004,107552.994271
corrida_3,95196.58869099998,99599.23917400007
corrida_3,101799.29091299999,92654.07742400008
corrida_3,102059.344139,92336.61336500006
corrida_3,97703.22049600001,95887.94937100007
corrida_3,97304.99452099999,96370.30798600007
corrida_3,102465.97315099998,91943.85827500006
corrida_3,97304.99452099999,96370.30798600007
corrida_3,102000.94778899998,92468.25075500007
corrida_3,95196.58869099998,99599.23917400007
corrida_3,102465.97315099998,91943.85827500006
corrida_3,95196.58869099998,99599.23917400007
corrida_3,97812.12960300001,94618.99772600006
corrida_3,99354.82650100003,94475.86770400008
corrida_3,93828.46407899998,102697.91262700007
corrida_3,94021.66851300001,102081.58025800007
corrida_3,93978.95467200002,102629.42363600008
corrida_3,93785.750238,103245.75600500008
corrida_3,95196.58869099998,99599.23917400007
corrida_3,95389.79312500001,98982.90680500008
corrida_3,101799.29091299999,92654.07742400008
corrida_3,95196.58869099998,99599.23917400007
corrida_3,101799.29091299999,92654.07742400008
corrida_3,102000.94778899998,92468.25075500007
corrida_3,99141.82995300001,94558.16868300011
corrida_3,94335.599161,100946.60236700006
corrida_3,102000.94778899998,92468.25075500007
corrida_3,102000.94778899998,92468.25075500007
corrida_3,102898.320451,91604.89655500006
corrida_3,102898.320451,91604.89655500006
corrida_3,94335.599161,100946.60236700006
corrida_3,102465.97315099998,91943.85827500006
corrida_3,101178.05004199999,93537.47611500006
corrida_3,101194.61714699998,92802.65453000006
corrida_3,110772.482165,91312.29602600004
corrida_3,102465.97315099998,91943.85827500006
corrida_3,93828.46407899998,102697.91262700007
corrida_3,94021.66851300001,102081.58025800007
corrida_3,102000.94778899998,92468.25075500007
corrida_3,99141.82995300001,94558.16868300011
corrida_3,93978.95467200002,102629.42363600008
corrida_3,93828.46407899998,102697.91262700007
corrida_3,93828.46407899998,102697.91262700007
corrida_3,93828.46407899998,102697.91262700007
corrida_3,101178.05004199999,93537.47611500006
corrida_3,94021.66851300001,102081.58025800007
corrida_3,99574.20964500001,94431.08923800007
corrida_3,95389.79312500001,98982.90680500008
corrida_3,95389.79312500001,98982.90680500008
corrida_3,102059.344139,92336.61336500006
corrida_3,102000.94778899998,92468.25075500007
corrida_3,93828.46407899998,102697.91262700007
corrida_3,95962.30709100001,98651.45010400006
corrida_3,93608.251509,111796.6944190001
corrida_3,110772.482165,91312.29602600004
corrida_3,100039.20261500003,93694.81448300008
corrida_3,102898.320451,91604.89655500006
corrida_3,93785.750238,103245.75600500008
corrida_3,95389.79312500001,98982.90680500008
corrida_3,94335.599161,100946.60236700006
corrida_3,101194.61714699998,92802.65453000006
corrida_3,96872.64722099998,96709.26970600006
corrida_3,94021.66851300001,102081.58025800007
corrida_3,93768.607196,105107.74016400009
corrida_3,99574.20964500001,94431.08923800007
corrida_3,102465.97315099998,91943.85827500006
corrida_3,101178.05004199999,93537.47611500006
corrida_3,96204.86212500003,97440.30053000005
corrida_3,101799.29091299999,92654.07742400008
corrida_3,95196.58869099998,99599.23917400007
corrida_3,96011.657691,98056.63289900005
corrida_3,97304.99452099999,96370.30798600007
corrida_3,100006.55694500002,94092.12751800008
corrida_3,93978.95467200002,102629.42363600008
corrida_3,99354.82650100003,94475.86770400008
corrida_3,102059.344139,92336.61336500006
corrida_3,97770.01988299999,95845.91550600006
corrida_4,95559.42266499998,97680.93230099998
corrida_4,98792.94103399996,94677.476086
corrida_4,93323.71031899998,99673.07427200001
corrida_4,92237.59754899998,99758.097332
corrida_4,95559.42266499998,97680.93230099998
corrida_4,92784.135367,99732.88447599999
corrida_4,92784.135367,99732.88447599999
corrida_4,94665.01650199998,98218.41407299999
corrida_4,88858.11194399999,103767.93427599999
corrida_4,99890.39343699998,92636.75944399998
corrida_4,89988.26430599997,102326.73619699998
corrida_4,96349.61070299997,96647.65587399999
corrida_4,96349.61070299997,96647.65587399999
corrida_4,92237.59754899998,99758.097332
corrida_4,90392.29324999999,101830.4271
corrida_4,92237.59754899998,99758.097332
corrida_4,90392.29324999999,101830.4271
corrida_4,90392.29324999999,101830.4271
corrida_4,93772.36193799997,98490.63304799999
corrida_4,90943.207835,99814.923314
corrida_4,98950.57271199995,92884.671323
corrida_4,96729.44929499997,96072.912184
corrida_4,90392.29324999999,101830.4271
corrida_4,93772.36193799997,98490.63304799999
corrida_4,96943.70589399996,95406.75504399999
corrida_4,98950.57271199995,92884.671323
corrida_4,96943.70589399996,95406.75504399999
corrida_4,92237.59754899998,99758.097332
corrida_4,90392.29324999999,101830.4271
corrida_4,90539.17889099997,100311.23241099998
corrida_4,98950.57271199995,92884.671323
corrida_4,89988.26430599997,102326.73619699998
corrida_4,90943.207835,99814.923314
corrida_4,93772.36193799997,98490.63304799999
corrida_4,90392.29324999999,101830.4271
corrida_4,92784.135367,99732.88447599999
corrida_4,89988.26430599997,102326.73619699998
corrida_4,95559.42266499998,97680.93230099998
corrida_4,92784.135367,99732.88447599999
corrida_4,98950.57271199995,92884.671323
corrida_4,95559.42266499998,97680.93230099998
corrida_4,92784.135367,99732.88447599999
corrida_4,90392.29324999999,101830.4271
corrida_4,93772.36193799997,98490.63304799999
corrida_4,92784.135367,99732.88447599999
corrida_4,92237.59754899998,99758.097332
corrida_4,89988.26430599997,102326.73619699998
corrida_4,89988.26430599997,102326.73619699998
corrida_4,90392.29324999999,101830.4271
corrida_4,90392.29324999999,101830.4271
corrida_4,89988.26430599997,102326.73619699998
corrida_4,98792.94103399996,94677.476086
corrida_4,93772.36193799997,98490.63304799999
corrida_4,96077.69808899998,96747.99237699997
corrida_4,89605.96383999997,103736.32115000002
corrida_4,89988.26430599997,102326.73619699998
corrida_4,96943.70589399996,95406.75504399999
corrida_4,95559.42266499998,97680.93230099998
corrida_4,93558.10533899997,99156.79018800001
corrida_4,92784.135367,99732.88447599999
corrida_4,90392.29324999999,101830.4271
corrida_4,88858.11194399999,103767.93427599999
corrida_4,96349.61070299997,96647.65587399999
corrida_5,102881.446438,107690.41785000003
corrida_5,114371.12967700002,96379.51956299997
corrida_5,98407.535772,117036.814994
corrida_5,106787.88067900001,100554.002043
corrida_5,104175.95982999999,103105.66905300002
corrida_5,109593.552949,99414.20420499996
corrida_5,96566.476168,123123.26472000004
corrida_5,112580.325542,97877.82554999995
corrida_5,117046.182886,95369.86956799998
corrida_5,98729.824148,114840.58384400002
corrida_5,100125.144405,107933.43242500002
corrida_5,103496.72057599998,105036.87310499999
corrida_5,104473.962902,101654.690451
corrida_5,108092.454352,99903.074487
corrida_5,113754.30661100002,97573.62912899996
corrida_5,99406.110117,113557.260461
corrida_5,96619.223112,121517.83015300005
corrida_5,97510.10029,118466.60335500001
corrida_5,111023.197551,98854.376065
corrida_5,112884.84101500001,97597.42595699998
corrida_5,115545.698955,95688.34182899997
corrida_5,103772.640602,103702.609303
corrida_5,102952.95816099999,105372.50074
corrida_5,109290.447874,99558.044323
corrida_5,106780.235916,101312.47889399997
corrida_5,114080.80947300002,97559.35328899998
corrida_5,112361.34345000001,98186.00983599998
corrida_5,102429.424224,107759.714863
corrida_5,103582.71837199997,104092.16294600001
corrida_5,104138.730832,103334.20647599999
corrida_5,99084.00873599999,114799.236661
corrida_5,98284.223885,117155.330142
promedio_spea,94722.3774402,116030.71409880002
promedio_spea,94768.919835,113993.64807920002
promedio_spea,95184.7186392,112449.14115480003
promedio_spea,95597.36669999998,111463.16117200002
promedio_spea,96161.47301599997,111160.62193519999
promedio_spea,96238.52833799999,110065.04710220001
promedio_spea,96345.47894799999,109897.2583482
promedio_spea,96491.8820312,109269.22911480002
promedio_spea,96744.30932739998,107773.34522620002
promedio_spea,97666.67687940001,107112.16274700002
promedio_spea,98656.57465380001,106803.18214240004
promedio_spea,98877.9638514,105880.43357140003
promedio_spea,99297.2566218,105668.71184980003
promedio_spea,99350.45640220001,105340.79511900002
promedio_spea,99547.7286344,104769.48677720004
promedio_spea,99949.3671506,104656.11563440002
promedio_spea,100008.8284402,104175.00082940003
promedio_spea,100648.9181376,103329.39242640002
promedio_spea,101129.06994760002,103133.611221
promedio_spea,101795.7274632,101599.25402560002
promedio_spea,102292.5831944,100812.2373782
